Date,DataSource,Steps,Calories,Distance(meters),ActiveTime(seconds)
2024-12-24,Apple Health,5497.0,431.5,3812.0,0.0
2024-12-25,Apple Health,10232.0,563.2,6920.0,0.0
2024-12-26,Apple Health,2404.0,331.5,1786.0,0.0
2024-12-27,Apple Health,7103.0,683.2,5137.0,0.0
2024-12-28,Apple Health,1124.0,247.2,801.0,0.0
2024-12-29,Apple Health,797.0,241.6,563.0,0.0
2024-12-30,Apple Health,5453.0,495.2,3858.0,0.0
2024-12-31,Apple Health,2725.0,353.2,1968.0,0.0
2025-01-01,Apple Health,792.0,213.8,572.0,0.0
2025-01-02,Apple Health,7674.0,670.9,5411.0,0.0
2025-01-03,Apple Health,3741.0,333.1,2677.0,0.0
2025-01-04,Apple Health,2382.0,302.3,1696.0,0.0
2025-01-05,Apple Health,1121.0,233.8,806.0,0.0
2025-01-06,Apple Health,4979.0,446.2,3577.0,0.0
2025-01-07,Apple Health,4844.0,503.9,3338.0,0.0
2025-01-08,Apple Health,5399.0,457.3,3861.0,0.0
2025-01-09,Apple Health,3669.0,359.4,2704.0,0.0
2025-01-10,Apple Health,4380.0,419.2,3040.0,0.0
2025-01-11,Apple Health,1016.0,284.6,745.0,0.0
2025-01-12,Apple Health,1392.0,284.6,995.0,0.0
2025-01-13,Apple Health,6575.0,492.0,4520.0,0.0
2025-01-14,Apple Health,4294.0,412.4,3062.0,0.0
2025-01-15,Apple Health,3734.0,396.4,2674.0,0.0
2025-01-16,Apple Health,4226.0,379.2,3049.0,0.0
2025-01-17,Apple Health,12868.0,806.0,8522.0,0.0
2025-01-18,Apple Health,23386.0,1173.1,15495.0,0.0
2025-01-19,Apple Health,19048.0,1021.2,12474.0,0.0
2025-01-20,Apple Health,6821.0,527.7,4662.0,0.0
2025-01-21,Apple Health,4136.0,438.8,2889.0,0.0
2025-01-22,Apple Health,4006.0,394.9,2799.0,0.0
2025-01-23,Apple Health,9323.0,713.6,6613.0,0.0
2025-01-24,Apple Health,4504.0,421.8,3166.0,0.0
2025-01-25,Apple Health,1629.0,282.6,1192.0,0.0
2025-01-26,Apple Health,833.0,252.7,608.0,0.0
2025-01-27,Apple Health,1899.0,292.7,1366.0,0.0
2025-01-28,Apple Health,1289.0,294.4,923.0,0.0
2025-01-29,Apple Health,1988.0,351.3,1353.0,0.0
2025-01-30,Apple Health,2098.0,309.6,1528.0,0.0
2025-01-31,Apple Health,5026.0,534.3,3578.0,0.0
2025-02-01,Apple Health,4768.0,407.2,3431.0,0.0
2025-02-02,Apple Health,1115.0,252.8,776.0,0.0
2025-02-03,Apple Health,4654.0,456.8,3321.0,0.0
2025-02-04,Apple Health,4635.0,434.0,3345.0,0.0
2025-02-05,Apple Health,3592.0,380.9,2568.0,0.0
2025-02-06,Apple Health,7371.0,664.1,5238.0,0.0
2025-02-07,Apple Health,4664.0,479.1,3298.0,0.0
2025-02-08,Apple Health,7629.0,537.8,5209.0,0.0
2025-02-09,Apple Health,1050.0,287.2,762.0,0.0
2025-02-10,Apple Health,3029.0,372.7,2172.0,0.0
2025-02-11,Apple Health,4716.0,471.3,3238.0,0.0
2025-02-12,Apple Health,5383.0,656.0,9761.0,0.0
2025-02-13,Apple Health,10952.0,1324.7,7485.0,0.0
2025-02-14,Apple Health,5147.0,469.9,3663.0,0.0
2025-02-15,Apple Health,714.0,247.5,508.0,0.0
2025-02-16,Apple Health,1415.0,288.6,1022.0,0.0
2025-02-17,Apple Health,4240.0,567.4,2975.0,0.0
2025-02-18,Apple Health,5071.0,523.6,3652.0,0.0
2025-02-19,Apple Health,4399.0,412.4,3087.0,0.0
2025-02-20,Apple Health,3251.0,348.7,2348.0,0.0
2025-02-21,Apple Health,7102.0,673.3,5080.0,0.0
2025-02-22,Apple Health,1026.0,161.1,729.0,0.0
2025-02-23,Apple Health,1544.0,323.1,1122.0,0.0
2025-02-24,Apple Health,3649.0,387.6,2560.0,0.0
2025-02-25,Apple Health,4859.0,471.1,3403.0,0.0
2025-02-26,Apple Health,3899.0,408.9,2772.0,0.0
2025-02-27,Apple Health,9236.0,723.0,6284.0,0.0
2025-02-28,Apple Health,5278.0,543.8,8303.0,0.0
2025-03-01,Apple Health,1177.0,238.7,848.0,0.0
2025-03-02,Apple Health,3492.0,360.3,2395.0,0.0
2025-03-03,Apple Health,1383.0,272.8,986.0,0.0
2025-03-04,Apple Health,5952.0,625.2,4190.0,0.0
2025-03-05,Apple Health,2155.0,223.3,1546.0,0.0
2025-03-06,Apple Health,6695.0,563.2,4548.0,0.0
2025-03-07,Apple Health,6408.0,527.0,4463.0,0.0
2025-03-08,Apple Health,1093.0,275.8,796.0,0.0
2025-03-09,Apple Health,1063.0,294.9,751.0,0.0
2025-03-10,Apple Health,6590.0,666.7,4627.0,0.0
2025-03-11,Apple Health,7352.0,650.4,5059.0,0.0
2025-03-12,Apple Health,4038.0,422.7,2827.0,0.0
2025-03-13,Apple Health,2516.0,335.8,1791.0,0.0
2025-03-14,Apple Health,2327.0,360.6,1626.0,0.0
2025-03-15,Apple Health,696.0,223.7,509.0,0.0
2025-03-16,Apple Health,5408.0,539.8,3959.0,0.0
2025-03-17,Apple Health,2926.0,69.2,2181.0,0.0
2025-03-18,Apple Health,4110.0,420.1,2941.0,0.0
2025-03-19,Apple Health,4421.0,461.4,3089.0,0.0
2025-03-20,Apple Health,5292.0,544.0,3745.0,0.0
2025-03-21,Apple Health,6797.0,677.9,4696.0,0.0
2025-03-22,Apple Health,594.0,189.1,438.0,0.0
2025-03-23,Apple Health,1565.0,315.7,1165.0,0.0
2025-03-24,Apple Health,6822.0,621.5,4716.0,0.0
2025-03-25,Apple Health,7174.0,542.0,4976.0,0.0
2025-03-26,Apple Health,4152.0,407.3,2894.0,0.0
2025-03-27,Apple Health,6844.0,672.1,4793.0,21512.0
2025-03-28,Apple Health,1351.0,256.9,958.0,8427.0
2025-03-29,Apple Health,931.0,226.0,675.0,7405.0
2025-03-30,Apple Health,805.0,229.2,574.0,7512.0
2025-03-31,Apple Health,4116.0,486.7,2896.0,16000.0
2025-04-01,Apple Health,5134.0,597.4,3624.0,19029.0
2025-04-02,Apple Health,5426.0,499.4,3852.0,16036.0
2025-04-03,Apple Health,3466.0,43.8,2382.0,1433.0
2025-04-04,Apple Health,3169.0,257.9,2214.0,8300.0
2025-04-05,Apple Health,7426.0,533.3,5000.0,14966.0
2025-04-06,Apple Health,1313.0,255.9,958.0,8397.0
2025-04-07,Apple Health,6054.0,483.5,4271.0,15845.0
2025-04-08,Apple Health,5733.0,614.1,4038.0,19907.0
2025-04-09,Apple Health,6380.0,496.4,4466.0,15683.0
2025-04-10,Apple Health,4561.0,460.1,3267.0,14939.0
2025-04-11,Apple Health,5389.0,570.5,3872.0,17384.0
2025-04-12,Apple Health,1800.0,271.8,1281.0,8922.0
2025-04-13,Apple Health,888.0,209.8,678.0,6876.0
2025-04-14,Apple Health,4682.0,602.8,3483.0,19152.0
2025-04-15,Apple Health,2433.0,911.1,2479.0,29998.0
2025-04-16,Apple Health,173.0,116.7,125.0,3807.0
2025-04-17,Apple Health,3567.0,357.0,2445.0,11438.0
2025-04-18,Apple Health,3517.0,378.3,2362.0,12427.0
2025-04-19,Apple Health,1877.0,278.8,1294.0,9122.0
2025-04-20,Apple Health,15643.0,880.9,10965.0,15715.0
2025-04-21,Apple Health,3998.0,383.5,2724.0,12014.0
2025-04-22,Apple Health,2950.0,340.0,2039.0,11171.0
2025-04-23,Apple Health,5970.0,523.8,4022.0,16624.0
2025-04-24,Apple Health,3657.0,372.1,2541.0,11924.0
2025-04-25,Apple Health,2884.0,300.8,1988.0,9873.0
2025-04-26,Apple Health,25424.0,1430.9,17976.0,21838.0
2025-04-27,Apple Health,10204.0,655.6,7030.0,12354.0
2025-04-28,Apple Health,12639.0,748.4,8956.0,16621.0
2025-04-29,Apple Health,9187.0,606.1,6582.0,14923.0
2025-04-30,Apple Health,25227.0,1192.2,18601.0,22801.0
2025-05-01,Apple Health,13475.0,829.6,9520.0,15992.0
2025-05-02,Apple Health,9737.0,628.2,7270.0,11243.0
2025-05-03,Apple Health,14081.0,837.2,10241.0,16707.0
2025-05-04,Apple Health,12442.0,816.7,8679.0,16210.0
2025-05-05,Apple Health,10670.0,641.1,7668.0,11546.0
2025-05-06,Apple Health,11181.0,701.1,7309.0,17781.0
2025-05-07,Apple Health,8439.0,711.2,6261.0,18591.0
2025-05-08,Apple Health,8787.0,645.1,6540.0,15231.0
2025-05-09,Apple Health,18652.0,1074.8,13872.0,20020.0
2025-05-10,Apple Health,19569.0,1163.6,14820.0,16032.0
2025-05-11,Apple Health,13518.0,724.5,10089.0,15723.0
2025-05-12,Apple Health,11736.0,703.0,8713.0,16657.0
2025-05-13,Apple Health,13994.0,788.5,10210.0,18341.0
2025-05-14,Apple Health,14800.0,862.6,10483.0,20597.0
2025-05-15,Apple Health,16523.0,1085.3,12495.0,22702.0
2025-05-16,Apple Health,14916.0,858.0,10865.0,19501.0
2025-05-17,Apple Health,14140.0,1340.8,10136.0,36394.0
2025-05-18,Apple Health,13285.0,833.8,9306.0,17957.0
2025-05-19,Apple Health,10681.0,763.6,8053.0,17139.0
2025-05-20,Apple Health,13692.0,850.8,10125.0,18539.0
2025-05-21,Apple Health,12978.0,830.5,9513.0,20135.0
2025-05-22,Apple Health,16080.0,1063.8,11417.0,23160.0
2025-05-23,Apple Health,12297.0,771.2,11988.0,17156.0
2025-05-24,Apple Health,20495.0,1054.7,14516.0,22159.0
2025-05-25,Apple Health,18178.0,1115.6,14829.0,19860.0
2025-05-26,Apple Health,8622.0,663.5,6576.0,20743.0
2025-05-27,Apple Health,20952.0,1202.3,16001.0,26352.0
2025-05-28,Apple Health,15743.0,958.3,11611.0,22221.0
2025-05-29,Apple Health,12831.0,743.1,9373.0,18221.0
2025-05-30,Apple Health,23066.0,1216.3,17543.0,22105.0
2025-05-31,Apple Health,16450.0,959.5,11748.0,17920.0
2025-06-01,Apple Health,28335.0,1767.6,21296.0,23458.0
2025-06-02,Apple Health,14242.0,827.9,10487.0,20318.0
2025-06-03,Apple Health,10900.0,661.5,7311.0,17277.0
2025-06-04,Apple Health,14844.0,795.8,10866.0,17580.0
2025-06-05,Apple Health,12129.0,903.5,20171.0,23469.0
2025-06-06,Apple Health,11481.0,623.3,8063.0,12812.0
2025-06-07,Apple Health,28221.0,1738.1,25129.0,32843.0
2025-06-08,Apple Health,13563.0,740.3,9754.0,13464.0
2025-06-09,Apple Health,11981.0,655.2,8318.0,16876.0
2025-06-10,Apple Health,12138.0,831.7,8374.0,24110.0
2025-06-11,Apple Health,2554.0,700.0,6121.0,23788.0
2025-06-12,Apple Health,17308.0,1077.4,12569.0,16076.0
2025-06-13,Apple Health,10930.0,698.0,7929.0,17341.0
2025-06-14,Apple Health,21831.0,1224.3,16003.0,28566.0
2025-06-15,Apple Health,14636.0,937.9,11208.0,17396.0
2025-06-16,Apple Health,10879.0,715.7,7920.0,18701.0
2025-06-17,Apple Health,11308.0,740.1,8520.0,17557.0
2025-06-18,Apple Health,18806.0,1060.1,15623.0,19788.0
2025-06-19,Apple Health,11513.0,678.4,8361.0,18117.0
2025-06-20,Apple Health,18187.0,1136.2,13903.0,23873.0
2025-06-21,Apple Health,28167.0,1470.6,21859.0,20965.0
2025-06-22,Apple Health,16511.0,869.1,11986.0,17933.0
2025-06-23,Apple Health,5948.0,504.5,4015.0,17766.0
2025-06-24,Apple Health,10796.0,639.5,7784.0,17013.0
2025-06-25,Apple Health,12659.0,765.4,9598.0,18457.0
2025-06-26,Apple Health,10950.0,778.7,8307.0,20245.0
2025-06-27,Apple Health,11744.0,814.9,8443.0,21188.0
2025-06-28,Apple Health,18867.0,1273.7,13335.0,27781.0
2025-06-29,Apple Health,18233.0,1152.0,13846.0,22612.0
2025-06-30,Apple Health,11280.0,771.7,8049.0,20256.0
2025-07-01,Apple Health,12886.0,869.9,9690.0,20422.0
2025-07-02,Apple Health,20098.0,1224.3,14509.0,25280.0
2025-07-03,Apple Health,7319.0,589.2,5105.0,21023.0
2025-07-04,Apple Health,11197.0,931.2,8097.0,26301.0
2025-07-05,Apple Health,30111.0,1891.4,23367.0,30920.0
2025-07-06,Apple Health,13077.0,828.3,9116.0,25380.0
2025-07-07,Apple Health,10534.0,632.3,7587.0,16759.0
2025-07-08,Apple Health,11970.0,713.7,8902.0,19521.0
2025-07-09,Apple Health,12060.0,732.0,9177.0,18065.0
2025-07-10,Apple Health,26778.0,1478.1,23306.0,23332.0
2025-07-11,Apple Health,19090.0,1095.2,14065.0,24795.0
2025-07-12,Apple Health,32050.0,1777.4,25184.0,26110.0
2025-07-13,Apple Health,12558.0,660.0,9188.0,13854.0
2025-07-14,Apple Health,10873.0,626.9,8037.0,17492.0
2025-07-15,Apple Health,9978.0,737.9,7364.0,21822.0
2025-07-16,Apple Health,13965.0,937.9,10547.0,23955.0
2025-07-17,Apple Health,11571.0,790.3,8548.0,19262.0
2025-07-18,Apple Health,14749.0,850.8,10991.0,24206.0
2025-07-19,Apple Health,40457.0,2270.5,31563.0,31407.0
2025-07-20,Apple Health,13338.0,854.0,10402.0,24295.0
2025-07-21,Apple Health,7279.0,563.6,5144.0,19990.0
2025-07-22,Apple Health,16355.0,873.4,11723.0,22202.0
2025-07-23,Apple Health,30340.0,1678.9,23544.0,22194.0
2025-07-24,Apple Health,12982.0,664.1,9208.0,20609.0
2025-07-25,Apple Health,26435.0,1510.5,20331.0,27075.0
2025-07-26,Apple Health,17145.0,960.5,13018.0,21301.0
2025-07-27,Apple Health,17590.0,1081.6,12894.0,30312.0
2025-07-28,Apple Health,6794.0,476.3,4786.0,17426.0
2025-07-29,Apple Health,17208.0,970.2,12915.0,21267.0
2025-07-30,Apple Health,11282.0,619.8,8146.0,17865.0
2025-07-31,Apple Health,24968.0,1249.4,19367.0,21949.0
2025-08-01,Apple Health,11758.0,737.7,8538.0,20816.0
2025-08-02,Apple Health,16478.0,1080.7,11984.0,22122.0
2025-08-03,Apple Health,21876.0,1099.5,16762.0,22766.0
2025-08-04,Apple Health,24713.0,1262.0,19441.0,27441.0
2025-08-05,Apple Health,16447.0,829.6,11907.0,22240.0
2025-08-06,Apple Health,18859.0,982.2,14577.0,20587.0
2025-08-07,Apple Health,26811.0,1488.4,21148.0,24342.0
2025-08-08,Apple Health,26222.0,1330.4,19276.0,35272.0
2025-08-09,Apple Health,35228.0,1608.7,28673.0,28105.0
2025-08-10,Apple Health,25917.0,1275.7,19806.0,23041.0
2025-08-11,Apple Health,5596.0,462.5,4011.0,17375.0
2025-08-12,Apple Health,14386.0,887.2,10749.0,25027.0
2025-08-13,Apple Health,12725.0,686.2,9279.0,18289.0
2025-08-14,Apple Health,23096.0,1387.3,19357.0,20752.0
2025-08-15,Apple Health,27735.0,1447.5,22455.0,25068.0
2025-08-16,Apple Health,27857.0,1463.9,22469.0,20738.0
2025-08-17,Apple Health,20707.0,1005.1,15442.0,21647.0
2025-08-18,Apple Health,13805.0,770.6,10214.0,18708.0
2025-08-19,Apple Health,12996.0,819.4,10189.0,16843.0
2025-08-20,Apple Health,25450.0,1313.8,20232.0,25192.0
2025-08-21,Apple Health,12642.0,671.9,9097.0,16732.0
2025-08-22,Apple Health,23438.0,1267.5,18934.0,22128.0
2025-08-23,Apple Health,24492.0,1352.4,18911.0,20805.0
2025-08-24,Apple Health,25831.0,1382.2,20853.0,20885.0
2025-08-25,Apple Health,7277.0,504.9,5238.0,17367.0
2025-08-26,Apple Health,16171.0,1415.3,13840.0,40079.0
2025-08-27,Apple Health,16258.0,840.0,12741.0,17543.0
2025-08-28,Apple Health,25090.0,1206.2,19032.0,26593.0
2025-08-29,Apple Health,17693.0,933.2,12457.0,25409.0
2025-08-30,Apple Health,33266.0,1461.3,26232.0,22632.0
2025-08-31,Apple Health,18374.0,730.5,12656.0,17091.0
2025-09-01,Apple Health,17507.0,884.7,13325.0,20067.0
2025-09-02,Apple Health,13680.0,848.0,10098.0,21992.0
2025-09-03,Apple Health,12172.0,669.5,8983.0,21040.0
2025-09-04,Apple Health,7100.0,446.7,5018.0,16624.0
2025-09-05,Apple Health,21022.0,1100.6,15578.0,27358.0
2025-09-06,Apple Health,27325.0,1225.1,20634.0,20606.0
2025-09-07,Apple Health,35089.0,1856.5,27043.0,26897.0
2025-09-08,Apple Health,7151.0,474.1,5051.0,17943.0
2025-09-09,Apple Health,21336.0,1067.0,16661.0,15828.0
2025-09-10,Apple Health,18299.0,1019.8,14589.0,19905.0
2025-09-11,Apple Health,7735.0,499.8,5628.0,19076.0
2025-09-12,Apple Health,23657.0,1234.6,18891.0,20203.0
2025-09-13,Apple Health,19758.0,1062.8,15229.0,23101.0
2025-09-14,Apple Health,25767.0,1302.6,20214.0,25915.0
2025-09-15,Apple Health,10133.0,597.8,7689.0,19606.0
2025-09-16,Apple Health,26649.0,1142.9,19919.0,26596.0
2025-09-17,Apple Health,18849.0,1061.9,14849.0,21345.0
2025-09-18,Apple Health,10342.0,582.3,7534.0,18981.0
2025-09-19,Apple Health,6761.0,484.9,5163.0,17783.0
2025-09-20,Apple Health,12521.0,813.6,8607.0,27281.0
2025-09-21,Apple Health,17400.0,888.0,13366.0,17637.0
2025-09-22,Apple Health,15149.0,886.3,11846.0,23306.0
2025-09-23,Apple Health,21437.0,1142.5,17056.0,24230.0
2025-09-24,Apple Health,10296.0,534.1,7786.0,16230.0
2025-09-25,Apple Health,16849.0,978.5,14388.0,28657.0
2025-09-26,Apple Health,12158.0,693.6,9482.0,16385.0
2025-09-27,Apple Health,26620.0,1312.5,19195.0,27095.0
2025-09-28,Apple Health,29663.0,1453.2,23801.0,23302.0
2025-09-29,Apple Health,13489.0,693.2,10147.0,17659.0
2025-09-30,Apple Health,18044.0,937.7,14247.0,22610.0
2025-10-01,Apple Health,13312.0,797.8,10909.0,19983.0
2025-10-02,Apple Health,23138.0,1043.6,18114.0,20942.0
2025-10-03,Apple Health,17963.0,1026.3,14779.0,15578.0
2025-10-04,Apple Health,29611.0,1230.4,22799.0,26710.0
2025-10-05,Apple Health,30685.0,1445.0,24271.0,25985.0
2025-10-06,Apple Health,21431.0,1002.4,16112.0,25025.0
2025-10-07,Apple Health,17041.0,895.5,13688.0,13875.0
2025-10-08,Apple Health,37472.0,1685.4,29492.0,31501.0
2025-10-09,Apple Health,27059.0,1320.5,24796.0,32062.0
2025-10-10,Apple Health,18559.0,962.1,15609.0,21503.0
2025-10-11,Apple Health,14591.0,860.0,11385.0,17999.0
2025-10-12,Apple Health,25288.0,1270.5,20050.0,21439.0
2025-10-13,Apple Health,6910.0,475.5,4858.0,18306.0
2025-10-14,Apple Health,15624.0,772.4,11840.0,19648.0
2025-10-15,Apple Health,19690.0,872.7,14819.0,20761.0
2025-10-16,Apple Health,9648.0,533.5,6868.0,19797.0
2025-10-17,Apple Health,17010.0,854.5,13605.0,22947.0
2025-10-18,Apple Health,37364.0,1642.5,30395.0,28354.0
2025-10-19,Apple Health,30041.0,1420.1,23768.0,31494.0
2025-10-20,Apple Health,7555.0,506.1,5365.0,19272.0
2025-10-21,Apple Health,12877.0,813.8,9987.0,23045.0
2025-10-22,Apple Health,17742.0,1022.3,13940.0,19954.0
2025-10-23,Apple Health,14060.0,709.6,10241.0,18277.0
2025-10-24,Apple Health,16059.0,859.1,11974.0,25783.0
2025-10-25,Apple Health,35772.0,1595.9,29519.0,27055.0
2025-10-26,Apple Health,40395.0,1636.6,32166.0,33465.0
2025-10-27,Apple Health,8167.0,547.4,5820.0,21289.0
2025-10-28,Apple Health,18960.0,806.6,13373.0,21849.0
2025-10-29,Apple Health,6446.0,464.0,4614.0,18011.0
2025-10-30,Apple Health,12411.0,649.5,8616.0,18711.0
2025-10-31,Apple Health,23294.0,1172.2,16968.0,30488.0
2025-11-01,Apple Health,13103.0,706.5,10665.0,22296.0
2025-11-02,Apple Health,36218.0,1720.5,27211.0,34936.0
2025-11-03,Apple Health,9728.0,566.3,7167.0,19529.0
2025-11-04,Apple Health,24229.0,1241.9,19565.0,25919.0
2025-11-05,Apple Health,12154.0,728.8,9206.0,21578.0
2025-11-06,Apple Health,16891.0,975.5,15090.0,26549.0
2025-11-07,Apple Health,18814.0,917.6,15626.0,21539.0
2025-11-08,Apple Health,14488.0,662.5,10541.0,14618.0
2025-11-09,Apple Health,40557.0,2383.8,29738.0,33923.0
2025-11-10,Apple Health,15803.0,736.4,11694.0,19427.0
2025-11-11,Apple Health,23094.0,1038.8,17439.0,24609.0
2025-11-12,Apple Health,21687.0,1005.5,16346.0,24633.0
2025-11-13,Apple Health,24502.0,1111.3,26539.0,31911.0
2025-11-14,Apple Health,20464.0,927.6,17870.0,30473.0
2025-11-15,Apple Health,24998.0,1173.7,23416.0,33019.0
2025-11-16,Apple Health,16571.0,753.8,12783.0,14791.0
2025-11-17,Apple Health,12055.0,641.9,8928.0,19969.0
2025-11-18,Apple Health,15596.0,833.1,11742.0,19958.0
2025-11-19,Apple Health,9813.0,552.0,7088.0,20295.0
2025-11-20,Apple Health,17980.0,827.9,14739.0,23054.0
2025-11-21,Apple Health,27095.0,1173.0,20132.0,27768.0
2025-11-22,Apple Health,43422.0,1850.2,38327.0,32570.0
2025-11-23,Apple Health,17253.0,776.5,12880.0,16980.0
2025-11-24,Apple Health,6930.0,589.8,4876.0,22167.0
2025-11-25,Apple Health,12491.0,992.7,8686.0,35364.0
2025-11-26,Apple Health,20715.0,1004.1,18431.0,16325.0
2025-11-27,Apple Health,19134.0,1002.8,14684.0,22484.0
2025-11-28,Apple Health,18291.0,910.2,13874.0,20686.0
2025-11-29,Apple Health,23697.0,1174.5,18892.0,30442.0
2025-11-30,Apple Health,18919.0,917.9,14399.0,21194.0
2025-12-01,Apple Health,12348.0,618.4,9175.0,16375.0
2025-12-02,Apple Health,6680.0,441.9,4747.0,16606.0
2025-12-03,Apple Health,7761.0,499.3,5585.0,19520.0
2025-12-04,Apple Health,30397.0,1301.2,23967.0,20335.0
2025-12-05,Apple Health,20883.0,962.2,15414.0,25891.0
2025-12-06,Apple Health,19364.0,954.8,24542.0,27401.0
2025-12-07,Apple Health,22402.0,958.7,18459.0,18761.0
2025-12-08,Apple Health,12493.0,587.0,10088.0,14337.0
2025-12-09,Apple Health,11255.0,533.7,8707.0,11039.0
2025-12-10,Apple Health,16899.0,871.2,14122.0,24825.0
2025-12-11,Apple Health,13743.0,822.1,10354.0,25594.0
2025-12-12,Apple Health,21379.0,1059.1,17275.0,23735.0
2025-12-13,Apple Health,32482.0,1627.0,30200.0,27084.0
2025-12-14,Apple Health,31604.0,1683.5,23476.0,31373.0
2025-12-15,Apple Health,11337.0,655.1,8971.0,19372.0
2025-12-16,Apple Health,7633.0,527.6,5523.0,19852.0
2025-12-17,Apple Health,11651.0,574.3,8759.0,17992.0
2025-12-18,Apple Health,29715.0,1408.8,21731.0,36808.0
2025-12-19,Apple Health,27851.0,2209.6,23117.0,38087.0
2025-12-20,Apple Health,24653.0,1348.4,17827.0,38534.0
2025-12-21,Apple Health,18606.0,1033.9,14177.0,28598.0
2025-12-22,Apple Health,10829.0,548.5,7850.0,21125.0
2025-12-23,Apple Health,5292.0,387.0,3771.0,14998.0
2025-12-24,Apple Health,10198.0,584.7,7484.0,21808.0
2025-12-25,Apple Health,14602.0,705.3,11452.0,12299.0
2025-12-26,Apple Health,5490.0,419.5,3983.0,16534.0
2025-12-27,Apple Health,22326.0,1119.5,17975.0,19105.0
2025-12-28,Apple Health,12806.0,622.1,9364.0,13350.0
2025-12-29,Apple Health,13775.0,658.9,10283.0,17415.0
2025-12-30,Apple Health,13773.0,768.3,10600.0,21597.0
2025-12-31,Apple Health,3982.0,319.2,2917.0,12647.0
2026-01-01,Apple Health,14696.0,763.9,11490.0,21746.0
2026-01-02,Apple Health,5957.0,437.6,4179.0,15749.0
2026-01-03,Apple Health,18706.0,907.3,13969.0,20972.0
2026-01-04,Apple Health,16534.0,777.6,13088.0,14316.0
2026-01-05,Apple Health,18329.0,919.2,14324.0,22582.0
2026-01-06,Apple Health,13480.0,860.7,10508.0,25501.0
2026-01-07,Apple Health,6642.0,510.1,4861.0,20107.0
2026-01-08,Apple Health,16913.0,927.1,12864.0,22834.0
2026-01-09,Apple Health,18285.0,876.7,13931.0,21359.0
2026-01-10,Apple Health,14054.0,686.9,12437.0,15595.0
2026-01-11,Apple Health,34739.0,1557.3,26983.0,25140.0
2026-01-12,Apple Health,10126.0,522.3,7366.0,15892.0
2026-01-13,Apple Health,13118.0,733.3,12057.0,21212.0
2026-01-14,Apple Health,14797.0,733.0,10909.0,19047.0
2026-01-15,Apple Health,33030.0,1408.3,26336.0,29599.0
2026-01-16,Apple Health,15032.0,792.9,11278.0,19276.0
2026-01-17,Apple Health,14159.0,681.6,11165.0,12214.0
2026-01-18,Apple Health,30766.0,1557.9,22341.0,22782.0
2026-01-19,Apple Health,11637.0,692.4,8730.0,20437.0
2026-01-20,Apple Health,13409.0,815.3,9936.0,23596.0
2026-01-21,Apple Health,3748.0,334.7,2729.0,13074.0
2026-01-22,Apple Health,12556.0,774.0,9438.0,21374.0
2026-01-23,Apple Health,31305.0,1484.6,24197.0,28686.0
2026-01-24,Apple Health,31886.0,1397.9,28653.0,24155.0
2026-01-25,Apple Health,11794.0,591.8,10281.0,15617.0
2026-01-26,Apple Health,15600.0,788.4,11462.0,23088.0
2026-01-27,Apple Health,11322.0,682.3,8739.0,19403.0
2026-01-28,Apple Health,22232.0,1050.1,17357.0,23480.0
2026-01-29,Apple Health,13414.0,712.2,10000.0,21760.0
2026-01-30,Apple Health,16508.0,881.9,12391.0,22284.0
2026-01-31,Apple Health,27238.0,1221.7,27863.0,29794.0
2026-02-01,Apple Health,15941.0,925.7,26531.0,28037.0
2026-02-02,Apple Health,19127.0,941.9,14714.0,24798.0
2026-02-03,Apple Health,11486.0,776.3,8629.0,23832.0
2026-02-04,Apple Health,14771.0,803.7,11379.0,22723.0
2026-02-05,Apple Health,24735.0,1455.1,57996.0,48337.0
2026-02-06,Apple Health,22961.0,1099.1,17756.0,32047.0
2026-02-07,Apple Health,22228.0,1340.3,15870.0,40854.0
2026-02-08,Apple Health,27792.0,1608.5,20860.0,44599.0
2026-02-09,Apple Health,17998.0,935.6,12712.0,31858.0
2026-02-10,Apple Health,15710.0,842.0,11804.0,22344.0
2026-02-11,Apple Health,10989.0,592.8,7899.0,16519.0
2026-02-12,Apple Health,12207.0,704.6,9373.0,20064.0
2026-02-13,Apple Health,17829.0,917.8,13950.0,19143.0
2026-02-14,Apple Health,15587.0,715.9,11533.0,18333.0
2026-02-15,Apple Health,15054.0,711.3,14015.0,16223.0
2026-02-16,Apple Health,16562.0,786.1,16659.0,19057.0
2026-02-17,Apple Health,24715.0,1165.5,26297.0,19633.0
2026-02-18,Apple Health,33193.0,1519.9,26858.0,27692.0
2026-02-19,Apple Health,10607.0,606.3,8063.0,18438.0
2026-02-20,Apple Health,2658.0,222.0,1908.0,9032.0
2026-02-21,Apple Health,14423.0,651.8,12405.0,18477.0
2026-02-22,Apple Health,10717.0,546.4,8112.0,11640.0
2026-02-23,Apple Health,24140.0,1053.8,18922.0,23026.0
2026-02-24,Apple Health,22221.0,1056.5,18900.0,23742.0
2026-02-25,Apple Health,17354.0,851.5,14117.0,20721.0
2026-02-26,Apple Health,24698.0,1115.4,18494.0,26028.0
2026-02-27,Apple Health,10341.0,651.6,7737.0,20321.0
2026-02-28,Apple Health,10094.0,514.2,7737.0,11336.0
2026-03-01,Apple Health,17665.0,836.2,25853.0,20850.0
2026-03-02,Apple Health,22410.0,966.0,19660.0,18275.0
2026-03-03,Apple Health,12166.0,697.1,9333.0,20743.0
2026-03-04,Apple Health,19440.0,915.7,15914.0,23072.0
